ZIP Code;City;State;Metro;County;House type;Date;Rental value;Price unit
80126;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2017-12;2250.0;Whole house
80126;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2019-04;2500.0;Whole house
80126;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2019-06;2495.0;Whole house
80504;Longmont;CO;Boulder;Boulder County;Single Family Residential home.;2018-09;1937.5;Whole house
80504;Longmont;CO;Boulder;Boulder County;Single Family Residential home.;2017-02;1795.0;Whole house
80219;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-08;1837.5;Whole house
80538;Loveland;CO;Fort Collins;Larimer County;Single Family Residential home.;2018-06;1695.0;Whole house
80020;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;Single Family Residential home.;2018-04;2195.0;Whole house
80020;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;Single Family Residential home.;2018-12;2100.0;Whole house
80020;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;Single Family Residential home.;2017-04;2050.0;Whole house
80918;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2016-08;1350.0;Whole house
80918;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2014-01;1250.0;Whole house
80918;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-09;1500.0;Whole house
80918;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2013-06;1250.0;Whole house
80918;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-11;1650.0;Whole house
80918;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2019-08;1600.0;Whole house
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2017-11;1875.0;Whole house
80014;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Single Family Residential home.;2018-06;1822.5;Whole house
80229;Thornton;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2019-03;1850.0;Whole house
80526;Fort Collins;CO;Fort Collins;Larimer County;Single Family Residential home.;2015-12;1625.0;Whole house
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2016-06;2310.0;Whole house
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2016-12;2100.0;Whole house
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2017-08;2300.0;Whole house
80211;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2019-07;2675.0;Whole house
80537;Loveland;CO;Fort Collins;Larimer County;Single Family Residential home.;2019-10;1700.0;Whole house
80537;Loveland;CO;Fort Collins;Larimer County;Single Family Residential home.;2019-05;1655.0;Whole house
80504;Longmont;CO;Boulder;Boulder County;Single Family Residential home.;2019-01;2000.0;Whole house
80504;Longmont;CO;Boulder;Boulder County;Single Family Residential home.;2019-09;2100.0;Whole house
80219;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-12;1750.0;Whole house
80219;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2019-08;1900.0;Whole house
80538;Loveland;CO;Fort Collins;Larimer County;Single Family Residential home.;2018-04;1750.0;Whole house
80538;Loveland;CO;Fort Collins;Larimer County;Single Family Residential home.;2017-08;1650.0;Whole house
80538;Loveland;CO;Fort Collins;Larimer County;Single Family Residential home.;2017-09;1695.0;Whole house
80020;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;Single Family Residential home.;2017-05;2100.0;Whole house
80022;Commerce City;CO;Denver-Aurora-Lakewood;Adams County;Single Family Residential home.;2019-03;2280.0;Whole house
80304;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2018-11;2223.0;Whole house
80304;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2019-07;1960.0;Whole house
80138;Parker;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2019-12;1580.0;Whole house
80919;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2019-12;1361.0;Whole house
80234;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2017-07;1492.0;Whole house
80234;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2017-05;1465.5;Whole house
80234;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-05;1605.0;Whole house
80234;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-07;1597.5;Whole house
80303;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2015-08;1895.0;Whole house
80303;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2016-12;1725.0;Whole house
80303;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2018-12;1850.0;Whole house
80303;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2017-09;1695.0;Whole house
80923;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2018-08;1500.0;Whole house
80923;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2019-01;1490.0;Whole house
80129;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2017-02;1798.0;Whole house
80108;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2018-07;1875.0;Whole house
80108;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2019-04;1810.0;Whole house
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2014-03;1455.0;Whole house
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-12;1766.0;Whole house
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-04;1773.0;Whole house
80209;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-10;2450.0;Whole house
80128;Ken Caryl;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-05;1725.0;Whole house
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-07;2697.5;Whole house
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-05;2505.0;Whole house
80226;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-12;1722.5;Whole house
80010;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2017-11;1195.0;Whole house
80027;Louisville;CO;Boulder;Boulder County;House with 2 bedrooms;2018-04;1808.5;Whole house
80601;Brighton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-08;1680.0;Whole house
81301;Durango;CO;Durango;La Plata County;House with 2 bedrooms;2018-05;1450.0;Whole house
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2016-02;1325.0;Whole house
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-10;1400.0;Whole house
80521;Fort Collins;CO;Fort Collins;Larimer County;House with 2 bedrooms;2019-10;1297.5;Whole house
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2016-02;2150.0;Whole house
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-01;2129.5;Whole house
80205;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-03;2240.0;Whole house
80909;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2017-09;897.5;Whole house
80227;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2013-11;1275.0;Whole house
80227;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2013-10;1185.0;Whole house
80227;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2018-10;1608.0;Whole house
80021;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2018-03;1731.0;Whole house
80021;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2017-02;1529.0;Whole house
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2012-07;1650.0;Whole house
80203;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2015-09;1851.0;Whole house
80634;Greeley;CO;Greeley;Weld County;House with 2 bedrooms;2018-11;1337.5;Whole house
80634;Greeley;CO;Greeley;Weld County;House with 2 bedrooms;2019-06;1362.5;Whole house
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-09;1597.5;Whole house
80525;Fort Collins;CO;Fort Collins;Larimer County;House with 2 bedrooms;2018-01;1350.0;Whole house
80020;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;House with 2 bedrooms;2018-06;1954.0;Whole house
80020;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;House with 2 bedrooms;2017-02;1692.5;Whole house
80123;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2012-02;1037.5;Whole house
80123;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2012-07;1127.5;Whole house
80123;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2015-11;1475.0;Whole house
80123;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2016-06;1470.0;Whole house
80123;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2014-08;1387.5;Whole house
80123;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-04;1600.0;Whole house
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2013-10;1032.5;Whole house
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2015-05;1081.0;Whole house
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2013-06;850.0;Whole house
80229;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2018-03;1660.0;Whole house
80537;Loveland;CO;Fort Collins;Larimer County;House with 2 bedrooms;2018-09;1350.0;Whole house
80537;Loveland;CO;Fort Collins;Larimer County;House with 2 bedrooms;2017-11;1237.5;Whole house
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2015-01;2785.0;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2017-08;1783.0;Whole house
80239;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-11;1795.0;Whole house
80260;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-11;1380.0;Whole house
80260;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-10;1360.0;Whole house
80237;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-07;1919.0;Whole house
80104;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2019-07;1800.0;Whole house
80122;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2018-02;1949.0;Whole house
80302;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2017-10;2000.0;Whole house
80302;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2016-02;1900.0;Whole house
80302;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2017-11;2035.0;Whole house
80301;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2018-05;1860.0;Whole house
80301;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2017-12;1840.0;Whole house
80301;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2017-04;1785.0;Whole house
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2018-10;1549.0;Whole house
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2017-04;1512.5;Whole house
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-08;1650.0;Whole house
80538;Loveland;CO;Fort Collins;Larimer County;House with 2 bedrooms;2017-08;1337.0;Whole house
80538;Loveland;CO;Fort Collins;Larimer County;House with 2 bedrooms;2019-10;1417.0;Whole house
80538;Loveland;CO;Fort Collins;Larimer County;House with 2 bedrooms;2019-05;1483.0;Whole house
80233;Northglenn;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2015-12;1450.0;Whole house
80011;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2018-05;1971.0;Whole house
80210;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-07;2100.0;Whole house
80210;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-06;2100.0;Whole house
80210;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-12;2100.0;Whole house
80127;Ken Caryl;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2017-10;1822.0;Whole house
80231;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-03;1498.0;Whole house
80231;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-12;1472.0;Whole house
80401;Golden;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-05;1950.0;Whole house
80134;Parker;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2018-03;1670.0;Whole house
80134;Parker;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2017-02;1605.0;Whole house
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-12;1575.0;Whole house
80237;Denver;CO;Denver-Aurora-Lakewood;Denver County;Condo / Co-op;2018-02;1675.0;Whole house
80302;Boulder;CO;Boulder;Boulder County;Condo / Co-op;2019-01;2197.5;Whole house
80301;Boulder;CO;Boulder;Boulder County;Condo / Co-op;2017-04;1648.0;Whole house
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Condo / Co-op;2018-07;1.44144559076394;Per square meter
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Condo / Co-op;2018-12;1.40185950413223;Per square meter
80012;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Condo / Co-op;2017-02;1.34228187919463;Per square meter
80014;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Condo / Co-op;2018-11;1.37231503579952;Per square meter
80014;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;Condo / Co-op;2018-12;1.42191601049869;Per square meter
80104;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;House with 3 bedrooms;2019-09;2190.0;Whole house
80122;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2019-12;2305.0;Whole house
80122;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2019-01;2289.0;Whole house
80302;Boulder;CO;Boulder;Boulder County;House with 3 bedrooms;2017-09;2750.0;Whole house
80304;Boulder;CO;Boulder;Boulder County;House with 3 bedrooms;2017-04;2500.0;Whole house
80923;Colorado Springs;CO;Colorado Springs;El Paso County;House with 3 bedrooms;2019-07;1650.0;Whole house
80920;Colorado Springs;CO;Colorado Springs;El Paso County;House with 3 bedrooms;2018-12;1697.5;Whole house
80916;Colorado Springs;CO;Colorado Springs;El Paso County;House with 3 bedrooms;2018-12;1362.5;Whole house
80027;Louisville;CO;Boulder;Boulder County;House with 3 bedrooms;2019-09;2497.5;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2017-12;2037.0;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2019-06;2281.0;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2019-08;2300.0;Whole house
80109;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;House with 3 bedrooms;2018-01;2100.0;Whole house
81611;Aspen;CO;Glenwood Springs;Pitkin County;House with 4 bedrooms;2018-08;45000.0;Whole house
81611;Aspen;CO;Glenwood Springs;Pitkin County;House with 4 bedrooms;2019-03;45000.0;Whole house
80023;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;House with 2 bedrooms;2017-06;1.58937198067633;Per square meter
80023;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;House with 2 bedrooms;2019-07;1.68796992481203;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2018-04;1.53998416468725;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2017-12;1.50736497545008;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2017-03;1.44489795918367;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2017-04;1.62630085146641;Per square meter
80215;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-11;2.02418506834911;Per square meter
80215;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-06;2.00841219768665;Per square meter
80232;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-06;1.55081578947368;Per square meter
80232;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-09;1.40452631578947;Per square meter
80002;Arvada;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2018-07;1.66815742397138;Per square meter
80002;Arvada;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-07;1.79638364779874;Per square meter
80223;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-03;1.8406747891284;Per square meter
80223;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-06;1.90012180267966;Per square meter
80216;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-01;1.95801199657241;Per square meter
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2014-05;1.3402957519924;Per square meter
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2018-05;1.67132216014898;Per square meter
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2017-08;1.63796055295274;Per square meter
80209;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2016-11;1.96478873239437;Per square meter
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-01;2.375;Per square meter
80920;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2018-09;1.61189189189189;Per square meter
80920;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2019-04;1.57189189189189;Per square meter
80920;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2019-06;1.5722433460076;Per square meter
80226;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2018-09;1.56583844726702;Per square meter
80226;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2018-03;1.59291453692602;Per square meter
80003;Arvada;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-07;1.63125;Per square meter
80503;Longmont;CO;Boulder;Boulder County;House with 2 bedrooms;2018-12;1.49622666977532;Per square meter
80503;Longmont;CO;Boulder;Boulder County;House with 2 bedrooms;2017-04;1.50106723585912;Per square meter
80027;Louisville;CO;Boulder;Boulder County;House with 2 bedrooms;2018-02;1.59083333333333;Per square meter
80027;Louisville;CO;Boulder;Boulder County;House with 2 bedrooms;2017-01;1.60893501387604;Per square meter
80601;Brighton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2018-03;1.53359298928919;Per square meter
80601;Brighton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-09;1.69036027263875;Per square meter
81301;Durango;CO;Durango;La Plata County;House with 2 bedrooms;2019-12;1.39337877312561;Per square meter
81301;Durango;CO;Durango;La Plata County;House with 2 bedrooms;2019-02;1.37222096746834;Per square meter
81301;Durango;CO;Durango;La Plata County;House with 2 bedrooms;2019-08;1.42468009712543;Per square meter
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2017-10;1.36104783599089;Per square meter
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-10;1.46265560165975;Per square meter
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2017-05;1.41658373108561;Per square meter
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2017-03;1.28130460104834;Per square meter
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2017-06;1.34790697674419;Per square meter
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2019-02;1.39793669871795;Per square meter
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2019-03;1.48859479208954;Per square meter
80525;Fort Collins;CO;Fort Collins;Larimer County;House with 3 bedrooms;2017-10;1.16156412520852;Per square meter
80016;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2018-09;1.37646249139711;Per square meter
80016;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2017-03;1.23514211886305;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2016-02;1.32258064516129;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2019-10;1.49647887323944;Per square meter
80234;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-06;1.60887096774194;Per square meter
80923;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2019-12;1.26350445576674;Per square meter
80129;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2018-05;1.58130618720254;Per square meter
80129;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2017-06;1.54593175853018;Per square meter
80108;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2019-11;1.50132916844054;Per square meter
80113;Englewood;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-08;1.74736842105263;Per square meter
80904;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2017-11;1.15582191780822;Per square meter
80904;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2018-12;1.25;Per square meter
80904;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2017-02;1.11875;Per square meter
80110;Englewood;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-09;1.67207646176912;Per square meter
80249;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-09;1.4766201804758;Per square meter
80249;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-07;1.38617863375717;Per square meter
80130;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2018-08;1.47961325258739;Per square meter
80130;Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2019-02;1.49904942965779;Per square meter
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2015-11;2.2723609991942;Per square meter
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2013-10;1.92815636555732;Per square meter
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2013-03;1.81171875;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2016-03;1.58822679875207;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2013-08;1.35198744769874;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2014-12;1.48652931146532;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2014-04;1.42961608775137;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2018-11;1.60276257299152;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2018-12;1.58179848320693;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-04;1.68545081967213;Per square meter
80917;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2018-06;1.41160471441523;Per square meter
80026;Lafayette;CO;Boulder;Boulder County;House with 2 bedrooms;2018-05;1.58914896764944;Per square meter
80026;Lafayette;CO;Boulder;Boulder County;House with 2 bedrooms;2018-12;1.63322185061316;Per square meter
80026;Lafayette;CO;Boulder;Boulder County;House with 2 bedrooms;2019-12;1.71928418803419;Per square meter
80239;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-12;1.70372191429763;Per square meter
80907;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2018-01;1.11888888888889;Per square meter
80907;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2018-12;1.195;Per square meter
80120;Littleton;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2017-04;1.5929203539823;Per square meter
80120;Littleton;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-12;1.51079611218282;Per square meter
80120;Littleton;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-06;1.65955631399317;Per square meter
80237;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2012-06;1.14652683577315;Per square meter
80237;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2015-12;1.40722083867884;Per square meter
80237;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2016-06;1.49683042789223;Per square meter
80214;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2018-08;1.58522727272727;Per square meter
80214;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-03;1.625;Per square meter
80214;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2019-05;1.65625;Per square meter
80122;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-03;1.80616740088106;Per square meter
80033;Wheat Ridge;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2017-09;1.42311033883579;Per square meter
80301;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2015-11;1.60222304112357;Per square meter
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-03;1.53326904532305;Per square meter
80304;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2018-01;2.01324289405685;Per square meter
