Zip code;State;Metro;County name;Date;Home value ($ per m2)
Watkins;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-05-01;302
Springfield;CO;;Baca County;2019-06-01;59
Crawford;CO;;Delta County;2019-12-01;229
Mesa;CO;Grand Junction;Mesa County;2019-12-01;224
Seibert;CO;;Kit Carson County;2019-02-01;74
Carr;CO;Greeley;Weld County;2019-01-01;280
Cimarron;CO;;Gunnison County;2019-08-01;193
Wetmore;CO;;Custer County;2019-03-01;106
Olney Springs;CO;;Crowley County;2019-06-01;72
Log Lane Village;CO;Fort Morgan;Morgan County;2019-10-01;66
Crowley;CO;;Crowley County;2019-03-01;38
Buffalo Creek;CO;Denver-Aurora-Lakewood;Jefferson County;2019-08-01;205
Buffalo Creek;CO;Denver-Aurora-Lakewood;Jefferson County;2019-09-01;205
Gold Hill;CO;Boulder;Boulder County;2019-04-01;291
Williamsburg;CO;Cañon City;Fremont County;2019-09-01;139
Clark;CO;Steamboat Springs;Routt County;2019-02-01;283
Meredith;CO;Glenwood Springs;Pitkin County;2019-12-01;379
Aguilar;CO;;Las Animas County;2019-09-01;117
Phippsburg;CO;Steamboat Springs;Routt County;2019-11-01;170
Phippsburg;CO;Steamboat Springs;Routt County;2019-04-01;170
Somerset;CO;;Gunnison County;2019-12-01;224
Somerset;CO;;Gunnison County;2019-05-01;224
Somerset;CO;;Gunnison County;2019-02-01;224
Somerset;CO;;Gunnison County;2019-04-01;224
Mountain Village;CO;;San Miguel County;2019-02-01;1705
Lake City;CO;;Hinsdale County;2019-05-01;182
Arlington;CO;;Kiowa County;2019-12-01;29
Yampa;CO;Steamboat Springs;Routt County;2019-09-01;152
Kirk;CO;;Yuma County;2019-05-01;124
Simla;CO;Denver-Aurora-Lakewood;Elbert County;2019-07-01;115
Minturn;CO;Edwards;Eagle County;2019-04-01;930
Snyder;CO;Fort Morgan;Morgan County;2019-09-01;113
Padroni;CO;Sterling;Logan County;2019-06-01;156
Naturita;CO;Montrose;Montrose County;2019-11-01;89
Kim;CO;;Las Animas County;2019-05-01;84
Maybell;CO;Craig;Moffat County;2019-04-01;101
Eldorado Springs;CO;Boulder;Boulder County;2019-01-01;591
Vona;CO;;Kit Carson County;2019-08-01;78
East Pleasant View;CO;Denver-Aurora-Lakewood;Jefferson County;2019-04-01;279
Bedrock;CO;Montrose;Montrose County;2019-07-01;183
Poncha Springs;CO;;Chaffee County;2019-05-01;233
Rico;CO;;Dolores County;2019-10-01;192
McClave;CO;;Bent County;2019-08-01;43
Pitkin;CO;;Gunnison County;2019-07-01;236
Burns;CO;Edwards;Eagle County;2019-12-01;183
Garcia;CO;;Costilla County;2019-06-01;63
Silt;CO;Glenwood Springs;Garfield County;2019-06-01;1402
Silt;CO;Glenwood Springs;Garfield County;2019-02-01;1402
Hotchkiss;CO;;Delta County;2019-03-01;939
Eagle;CO;Edwards;Eagle County;2019-05-01;261
Divide;CO;Colorado Springs;Teller County;2019-11-01;219
Divide;CO;Colorado Springs;Teller County;2019-08-01;219
Mount Crested Butte;CO;;Gunnison County;2019-06-01;351
Meridian;CO;Denver-Aurora-Lakewood;Douglas County;2019-09-01;235
Brookside;CO;Cañon City;Fremont County;2019-04-01;156
Mc Coy;CO;Steamboat Springs;Routt County;2019-08-01;306
Chromo;CO;;Archuleta County;2019-01-01;178
Norwood;CO;;San Miguel County;2019-08-01;188
Norwood;CO;;San Miguel County;2019-02-01;188
Redstone;CO;Glenwood Springs;Pitkin County;2019-06-01;329
Brookside;CO;Cañon City;Fremont County;2019-08-01;156
Rye;CO;Pueblo;Pueblo County;2019-10-01;163
Hamilton;CO;Craig;Moffat County;2019-05-01;164
Cimarron;CO;;Gunnison County;2019-05-01;193
Victor;CO;Colorado Springs;Teller County;2019-03-01;122
Victor;CO;Colorado Springs;Teller County;2019-02-01;122
Joes;CO;;Yuma County;2019-03-01;133
Holyoke;CO;;Phillips County;2019-12-01;95
Ridgway;CO;;Ouray County;2019-01-01;1898
Ridgway;CO;;Ouray County;2019-04-01;1898
Montezuma;CO;Breckenridge;Summit County;2019-12-01;479
Peetz;CO;Sterling;Logan County;2019-10-01;132
Agate;CO;Denver-Aurora-Lakewood;Elbert County;2019-03-01;252
Mosca;CO;;Alamosa County;2019-09-01;3568
Sawpit;CO;;San Miguel County;2019-11-01;378
Pritchett;CO;;Baca County;2019-12-01;43
Todd Creek;CO;Denver-Aurora-Lakewood;Adams County;2019-06-01;1841
Rockvale;CO;Cañon City;Fremont County;2019-03-01;106
Raymer;CO;Greeley;Weld County;2019-12-01;174
Foxfield;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-12-01;294
Foxfield;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-01-01;294
Guffey;CO;Denver-Aurora-Lakewood;Park County;2019-02-01;238
Romeo;CO;;Conejos County;2019-07-01;61
Orchard;CO;Fort Morgan;Morgan County;2019-12-01;279
Orchard;CO;Fort Morgan;Morgan County;2019-10-01;279
Orchard;CO;Fort Morgan;Morgan County;2019-05-01;279
Starkville;CO;;Las Animas County;2019-01-01;70
Empire;CO;Denver-Aurora-Lakewood;Clear Creek County;2019-08-01;242
Eckley;CO;;Yuma County;2019-09-01;83
Eckley;CO;;Yuma County;2019-08-01;83
Garden City;CO;Greeley;Weld County;2019-07-01;224
Redvale;CO;Montrose;Montrose County;2019-01-01;152
Molina;CO;Grand Junction;Mesa County;2019-12-01;211
Grover;CO;Greeley;Weld County;2019-01-01;225
Weston;CO;;Las Animas County;2019-09-01;143
Saint Marys;CO;Denver-Aurora-Lakewood;Clear Creek County;2019-01-01;243
San Luis;CO;;Costilla County;2019-12-01;80
San Luis;CO;;Costilla County;2019-05-01;80
Mancos;CO;;Montezuma County;2019-11-01;280
Derby;CO;Denver-Aurora-Lakewood;Adams County;2019-04-01;287
Brighton;CO;Denver-Aurora-Lakewood;Adams County;2019-03-01;330
Berkley;CO;Denver-Aurora-Lakewood;Adams County;2019-05-01;1566
Berkley;CO;Denver-Aurora-Lakewood;Adams County;2019-06-01;1566
Louisville;CO;Boulder;Boulder County;2019-05-01;373
Conifer;CO;Denver-Aurora-Lakewood;Jefferson County;2019-05-01;304
Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;2019-11-01;269
Wheat Ridge;CO;Denver-Aurora-Lakewood;Jefferson County;2019-04-01;513
Canon City;CO;Cañon City;Fremont County;2019-01-01;159
Canon City;CO;Cañon City;Fremont County;2019-04-01;159
Denver;CO;Denver-Aurora-Lakewood;Denver County;2019-04-01;446
Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-08-01;307
Meeker;CO;;Rio Blanco County;2019-04-01;568
Colorado Springs;CO;Colorado Springs;El Paso County;2019-05-01;300
Greeley;CO;Greeley;Weld County;2019-08-01;196
Byers;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-07-01;1957
Byers;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-02-01;1957
Center;CO;;Saguache County;2019-05-01;71
Sheridan;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-11-01;299
Sheridan;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-10-01;299
Thornton;CO;Denver-Aurora-Lakewood;Adams County;2019-05-01;401
Gunnison;CO;;Gunnison County;2019-06-01;239
Gunnison;CO;;Gunnison County;2019-02-01;239
Green Mountain Falls;CO;Colorado Springs;El Paso County;2019-04-01;284
Westminster;CO;Denver-Aurora-Lakewood;Adams County;2019-08-01;625
Westminster;CO;Denver-Aurora-Lakewood;Adams County;2019-02-01;625
Arvada;CO;Denver-Aurora-Lakewood;Jefferson County;2019-05-01;342
Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-01-01;265
Orchard;CO;Fort Morgan;Morgan County;2019-06-01;279
Tabernash;CO;;Grand County;2019-12-01;250
Tabernash;CO;;Grand County;2019-07-01;250
Crested Butte;CO;;Gunnison County;2019-03-01;1320
Crested Butte;CO;;Gunnison County;2019-04-01;1320
Ovid;CO;;Sedgwick County;2019-01-01;53
Ward;CO;Boulder;Boulder County;2019-11-01;355
Ward;CO;Boulder;Boulder County;2019-04-01;355
Platteville;CO;Greeley;Weld County;2019-07-01;210
Montrose;CO;Montrose;Montrose County;2019-05-01;166
Ken Caryl;CO;Denver-Aurora-Lakewood;Jefferson County;2019-03-01;515
Ken Caryl;CO;Denver-Aurora-Lakewood;Jefferson County;2019-05-01;515
Rocky Ford;CO;;Otero County;2019-03-01;70
Glendale;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-03-01;318
Calhan;CO;Colorado Springs;El Paso County;2019-11-01;182
Calhan;CO;Colorado Springs;El Paso County;2019-04-01;182
Gleneagle;CO;Colorado Springs;El Paso County;2019-06-01;211
Longmont;CO;Boulder;Boulder County;2019-06-01;477
Longmont;CO;Boulder;Boulder County;2019-02-01;477
Fowler;CO;;Otero County;2019-12-01;76
Ridgway;CO;;Ouray County;2019-11-01;1898
Clark;CO;Steamboat Springs;Routt County;2019-07-01;283
Kim;CO;;Las Animas County;2019-03-01;84
Cedaredge;CO;;Delta County;2019-02-01;593
Roxborough Park;CO;Denver-Aurora-Lakewood;Douglas County;2019-06-01;343
Edgewater;CO;Denver-Aurora-Lakewood;Jefferson County;2019-12-01;408
Walsenburg;CO;;Huerfano County;2019-10-01;71
Trinidad;CO;;Las Animas County;2019-09-01;100
Edwards;CO;Edwards;Eagle County;2019-02-01;2292
Peyton;CO;Colorado Springs;El Paso County;2019-04-01;423
Englewood;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-12-01;459
Whitewater;CO;Grand Junction;Mesa County;2019-09-01;207
Wellington;CO;Fort Collins;Larimer County;2019-07-01;3593
Wellington;CO;Fort Collins;Larimer County;2019-08-01;3593
Romeo;CO;;Conejos County;2019-10-01;61
Milliken;CO;Greeley;Weld County;2019-03-01;185
Granby;CO;;Grand County;2019-03-01;249
Granby;CO;;Grand County;2019-07-01;249
U S A F Academy;CO;Colorado Springs;El Paso County;2019-02-01;149
Sterling;CO;Sterling;Logan County;2019-01-01;136
Elizabeth;CO;Denver-Aurora-Lakewood;Elbert County;2019-08-01;391
Craig;CO;Craig;Moffat County;2019-03-01;123
Sedalia;CO;Denver-Aurora-Lakewood;Douglas County;2019-10-01;445
Strasburg;CO;Denver-Aurora-Lakewood;Adams County;2019-04-01;679
Brush;CO;Fort Morgan;Morgan County;2019-08-01;95
Paonia;CO;;Delta County;2019-05-01;179
Cortez;CO;;Montezuma County;2019-04-01;177
Delta;CO;;Delta County;2019-06-01;141
Rifle;CO;Glenwood Springs;Garfield County;2019-11-01;709
Carbondale;CO;Glenwood Springs;Garfield County;2019-08-01;1526
Ordway;CO;;Crowley County;2019-05-01;49
Erie;CO;Greeley;Weld County;2019-01-01;418
Erie;CO;Greeley;Weld County;2019-04-01;418
Center;CO;;Saguache County;2019-12-01;71
Antonito;CO;;Conejos County;2019-04-01;383
Fort Morgan;CO;Fort Morgan;Morgan County;2019-06-01;94
Black Forest;CO;Colorado Springs;El Paso County;2019-03-01;1085
Welby;CO;Denver-Aurora-Lakewood;Adams County;2019-03-01;268
Superior;CO;Boulder;Boulder County;2019-10-01;267
Firestone;CO;Greeley;Weld County;2019-03-01;179
Salida;CO;;Chaffee County;2019-08-01;1671
Mancos;CO;;Montezuma County;2019-04-01;280
Granby;CO;;Grand County;2019-05-01;249
U S A F Academy;CO;Colorado Springs;El Paso County;2019-12-01;149
Edgewater;CO;Denver-Aurora-Lakewood;Jefferson County;2019-03-01;408
Estes Park;CO;Fort Collins;Larimer County;2019-06-01;790
La Junta;CO;;Otero County;2019-04-01;244
Peyton;CO;Colorado Springs;El Paso County;2019-03-01;423
Sherrelwood;CO;Denver-Aurora-Lakewood;Adams County;2019-07-01;1003
Elizabeth;CO;Denver-Aurora-Lakewood;Elbert County;2019-12-01;391
Roxborough Park;CO;Denver-Aurora-Lakewood;Douglas County;2019-08-01;343
Lamar;CO;;Prowers County;2019-05-01;80
Bayfield;CO;Durango;La Plata County;2019-10-01;812
Frederick;CO;Greeley;Weld County;2019-06-01;191
Penrose;CO;Cañon City;Fremont County;2019-07-01;181
Glenwood Springs;CO;Glenwood Springs;Garfield County;2019-02-01;3065
Parachute;CO;Glenwood Springs;Garfield County;2019-08-01;545
Parachute;CO;Glenwood Springs;Garfield County;2019-02-01;545
Alamosa;CO;;Alamosa County;2019-05-01;134
Bayfield;CO;Durango;La Plata County;2019-05-01;812
Basalt;CO;Edwards;Eagle County;2019-04-01;2204
Frederick;CO;Greeley;Weld County;2019-10-01;191
Frederick;CO;Greeley;Weld County;2019-05-01;191
Brush;CO;Fort Morgan;Morgan County;2019-07-01;95
Buena Vista;CO;;Chaffee County;2019-10-01;471
Morrison;CO;Denver-Aurora-Lakewood;Jefferson County;2019-04-01;634
Morrison;CO;Denver-Aurora-Lakewood;Jefferson County;2019-09-01;634
Kremmling;CO;;Grand County;2019-04-01;176
Breckenridge;CO;Breckenridge;Summit County;2019-12-01;530
Breckenridge;CO;Breckenridge;Summit County;2019-08-01;530
Rocky Ford;CO;;Otero County;2019-05-01;70
Keystone;CO;Breckenridge;Summit County;2019-06-01;882
Keystone;CO;Breckenridge;Summit County;2019-07-01;882
Keystone;CO;Breckenridge;Summit County;2019-04-01;882
Wellington;CO;Fort Collins;Larimer County;2019-09-01;3593
Grand Junction;CO;Grand Junction;Mesa County;2019-02-01;502
Highlands Ranch;CO;Denver-Aurora-Lakewood;Douglas County;2019-04-01;457
Calhan;CO;Colorado Springs;El Paso County;2019-02-01;182
Yuma;CO;;Yuma County;2019-12-01;118
Yuma;CO;;Yuma County;2019-05-01;118
Dolores;CO;;Montezuma County;2019-06-01;229
Dolores;CO;;Montezuma County;2019-07-01;229
Parker;CO;Denver-Aurora-Lakewood;Douglas County;2019-10-01;249
Parker;CO;Denver-Aurora-Lakewood;Douglas County;2019-07-01;249
Loveland;CO;Fort Collins;Larimer County;2019-05-01;935
Monument;CO;Colorado Springs;El Paso County;2019-03-01;241
Monument;CO;Colorado Springs;El Paso County;2019-01-01;241
Monument;CO;Colorado Springs;El Paso County;2019-09-01;241
Twin Lakes;CO;Denver-Aurora-Lakewood;Adams County;2019-07-01;286
Palisade;CO;Grand Junction;Mesa County;2019-04-01;1381
Hotchkiss;CO;;Delta County;2019-04-01;939
Hotchkiss;CO;;Delta County;2019-09-01;939
Divide;CO;Colorado Springs;Teller County;2019-03-01;219
Divide;CO;Colorado Springs;Teller County;2019-09-01;219
Byers;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-08-01;1957
Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-03-01;307
Sanford;CO;;Costilla County;2019-02-01;98
Canon City;CO;Cañon City;Fremont County;2019-12-01;159
Stratmoor;CO;Colorado Springs;El Paso County;2019-03-01;231
Brighton;CO;Denver-Aurora-Lakewood;Adams County;2019-08-01;330
Brighton;CO;Denver-Aurora-Lakewood;Adams County;2019-01-01;330
Kersey;CO;Greeley;Weld County;2019-10-01;245
Northglenn;CO;Denver-Aurora-Lakewood;Adams County;2019-09-01;396
Arvada;CO;Denver-Aurora-Lakewood;Jefferson County;2019-03-01;342
Arvada;CO;Denver-Aurora-Lakewood;Jefferson County;2019-09-01;342
Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;2019-02-01;269
Eagle;CO;Edwards;Eagle County;2019-11-01;261
Yellow Jacket;CO;;Montezuma County;2019-12-01;166
Grover;CO;Greeley;Weld County;2019-08-01;225
Denver;CO;Denver-Aurora-Lakewood;Denver County;2019-12-01;446
Blanca;CO;;Costilla County;2019-11-01;76
Kit Carson;CO;;Cheyenne County;2019-12-01;63
Ken Caryl;CO;Denver-Aurora-Lakewood;Jefferson County;2019-07-01;515
Gardner;CO;;Huerfano County;2019-05-01;165
Gardner;CO;;Huerfano County;2019-09-01;165
Cedaredge;CO;;Delta County;2019-12-01;593
Watkins;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-03-01;302
Paonia;CO;;Delta County;2019-10-01;179
Rollinsville;CO;Denver-Aurora-Lakewood;Gilpin County;2019-12-01;193
Bellvue;CO;Fort Collins;Larimer County;2019-10-01;2170
Eaton;CO;Greeley;Weld County;2019-11-01;242
Mack;CO;Grand Junction;Mesa County;2019-01-01;180
Twin Lakes;CO;Denver-Aurora-Lakewood;Adams County;2019-05-01;286
Whitewater;CO;Grand Junction;Mesa County;2019-03-01;207
Loma;CO;Grand Junction;Mesa County;2019-01-01;2441
Ault;CO;Greeley;Weld County;2019-01-01;214
West Pleasant View;CO;Denver-Aurora-Lakewood;Jefferson County;2019-09-01;1656
Raymer;CO;Greeley;Weld County;2019-04-01;174
Avondale;CO;Pueblo;Pueblo County;2019-10-01;117
San Luis;CO;;Costilla County;2019-11-01;80
Colorado City;CO;Pueblo;Pueblo County;2019-06-01;151
Colorado City;CO;Pueblo;Pueblo County;2019-07-01;151
Columbine Valley;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-10-01;2185
Columbine Valley;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-09-01;2185
Flagler;CO;;Kit Carson County;2019-09-01;69
Foxfield;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-03-01;294
Fowler;CO;;Otero County;2019-04-01;76
Merino;CO;Sterling;Logan County;2019-08-01;154
Merino;CO;Sterling;Logan County;2019-09-01;154
Orchard;CO;Fort Morgan;Morgan County;2019-07-01;279
Starkville;CO;;Las Animas County;2019-12-01;70
Lochbuie;CO;Greeley;Weld County;2019-03-01;209
Peetz;CO;Sterling;Logan County;2019-03-01;132
Manzanola;CO;;Otero County;2019-10-01;80
La Salle;CO;Greeley;Weld County;2019-02-01;206
Mount Crested Butte;CO;;Gunnison County;2019-12-01;351
Mount Crested Butte;CO;;Gunnison County;2019-05-01;351
Creede;CO;;Mineral County;2019-11-01;199
Creede;CO;;Mineral County;2019-05-01;199
Creede;CO;;Mineral County;2019-06-01;199
Walsenburg;CO;;Huerfano County;2019-11-01;71
Ovid;CO;;Sedgwick County;2019-06-01;53
Ovid;CO;;Sedgwick County;2019-04-01;53
Cheyenne Wells;CO;;Cheyenne County;2019-01-01;72
Crested Butte;CO;;Gunnison County;2019-01-01;1320
Coal Creek;CO;Cañon City;Fremont County;2019-08-01;121
Romeo;CO;;Conejos County;2019-03-01;61
Red Cliff;CO;Edwards;Eagle County;2019-04-01;293
Lake City;CO;;Hinsdale County;2019-03-01;182
Idalia;CO;;Yuma County;2019-12-01;149
Jefferson;CO;Denver-Aurora-Lakewood;Park County;2019-12-01;238
Jefferson;CO;Denver-Aurora-Lakewood;Park County;2019-07-01;238
Padroni;CO;Sterling;Logan County;2019-08-01;156
Mountain View;CO;Denver-Aurora-Lakewood;Jefferson County;2019-05-01;388
Minturn;CO;Edwards;Eagle County;2019-10-01;930
Yuma;CO;;Yuma County;2019-07-01;118
Palisade;CO;Grand Junction;Mesa County;2019-05-01;1381
Olney Springs;CO;;Crowley County;2019-03-01;72
Nucla;CO;Montrose;Montrose County;2019-06-01;90
Kersey;CO;Greeley;Weld County;2019-05-01;245
Kersey;CO;Greeley;Weld County;2019-02-01;245
Carr;CO;Greeley;Weld County;2019-05-01;280
Carr;CO;Greeley;Weld County;2019-02-01;280
Bennett;CO;Denver-Aurora-Lakewood;Adams County;2019-06-01;1540
Nunn;CO;Greeley;Weld County;2019-09-01;231
Rush;CO;Colorado Springs;El Paso County;2019-02-01;158
Burlington;CO;;Kit Carson County;2019-02-01;90
Dacono;CO;Greeley;Weld County;2019-11-01;218
Dacono;CO;Greeley;Weld County;2019-06-01;218
Dolores;CO;;Montezuma County;2019-01-01;229
Ordway;CO;;Crowley County;2019-09-01;49
Derby;CO;Denver-Aurora-Lakewood;Adams County;2019-08-01;287
Manitou Springs;CO;Colorado Springs;El Paso County;2019-10-01;324
Trinidad;CO;;Las Animas County;2019-08-01;100
Westcliffe;CO;;Custer County;2019-06-01;130
Center;CO;;Saguache County;2019-11-01;71
Hillrose;CO;Fort Morgan;Morgan County;2019-08-01;83
McClave;CO;;Bent County;2019-04-01;43
Joes;CO;;Yuma County;2019-11-01;133
Joes;CO;;Yuma County;2019-07-01;133
Lindon;CO;;Washington County;2019-09-01;98
Pitkin;CO;;Gunnison County;2019-02-01;236
Rico;CO;;Dolores County;2019-02-01;192
Silt;CO;Glenwood Springs;Garfield County;2019-07-01;1402
Watkins;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-08-01;302
Bellvue;CO;Fort Collins;Larimer County;2019-06-01;2170
Bellvue;CO;Fort Collins;Larimer County;2019-09-01;2170
Wetmore;CO;;Custer County;2019-07-01;106
Swink;CO;;Otero County;2019-12-01;63
Lake George;CO;Denver-Aurora-Lakewood;Park County;2019-12-01;231
Nucla;CO;Montrose;Montrose County;2019-04-01;90
Carr;CO;Greeley;Weld County;2019-12-01;280
Nunn;CO;Greeley;Weld County;2019-12-01;231
Atwood;CO;Sterling;Logan County;2019-01-01;188
Starkville;CO;;Las Animas County;2019-03-01;70
Guffey;CO;Denver-Aurora-Lakewood;Park County;2019-01-01;238
South Fork;CO;;Rio Grande County;2019-06-01;906
Cotopaxi;CO;Cañon City;Fremont County;2019-04-01;198
Bonanza City;CO;;Saguache County;2019-04-01;147
Georgetown;CO;Denver-Aurora-Lakewood;Clear Creek County;2019-02-01;258
Vernon;CO;;Yuma County;2019-08-01;129
Bennett;CO;Denver-Aurora-Lakewood;Adams County;2019-03-01;1540
Roggen;CO;Greeley;Weld County;2019-11-01;247
La Veta;CO;;Huerfano County;2019-12-01;1091
La Veta;CO;;Huerfano County;2019-02-01;1091
Drake;CO;Fort Collins;Larimer County;2019-08-01;308
Gilcrest;CO;Greeley;Weld County;2019-12-01;181
Gilcrest;CO;Greeley;Weld County;2019-10-01;181
Gilcrest;CO;Greeley;Weld County;2019-02-01;181
Gilcrest;CO;Greeley;Weld County;2019-09-01;181
Otis;CO;;Washington County;2019-05-01;63
Otis;CO;;Washington County;2019-02-01;63
Howard;CO;Cañon City;Fremont County;2019-11-01;237
Red Feather Lakes;CO;Fort Collins;Larimer County;2019-02-01;1610
Mount Crested Butte;CO;;Gunnison County;2019-03-01;351
Fairplay;CO;Denver-Aurora-Lakewood;Park County;2019-03-01;1142
Deer Trail;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-11-01;194
Redstone;CO;Glenwood Springs;Pitkin County;2019-08-01;329
Redstone;CO;Glenwood Springs;Pitkin County;2019-04-01;329
Stratton;CO;;Kit Carson County;2019-09-01;75
Frisco;CO;Breckenridge;Summit County;2019-04-01;549
North Washington;CO;Denver-Aurora-Lakewood;Adams County;2019-06-01;261
Ophir;CO;;San Miguel County;2019-12-01;356
Ophir;CO;;San Miguel County;2019-07-01;356
Orchard City;CO;;Delta County;2019-05-01;149
Severance;CO;Greeley;Weld County;2019-02-01;465
Flagler;CO;;Kit Carson County;2019-12-01;69
Flagler;CO;;Kit Carson County;2019-01-01;69
Briggsdale;CO;Greeley;Weld County;2019-12-01;223
Briggsdale;CO;Greeley;Weld County;2019-11-01;223
